,number,title,isSolved,level,attempt
1139,1758,알바생 강호,False,7,2708
1140,1764,듣보잡,False,7,23609
1141,1812,사탕,False,7,591
1142,1822,차집합,False,7,2391
1143,1835,카드,False,7,447
1144,1876,튕기는 볼링공,False,7,21
1145,1895,필터,False,7,546
1146,1907,탄소 화합물,False,7,226
1147,1920,수 찾기,False,7,38328
1148,1925,삼각형,False,7,248
1149,1940,주몽,False,7,5008
1150,1980,햄버거 사랑,False,7,244
1151,1985,디지털 친구,False,7,69
1152,2003,수들의 합 2,False,7,13491
1153,2029,성냥,False,7,66
1154,2090,조화평균,False,7,288
1155,2164,카드2,False,7,31635
1156,2217,로프,False,7,17958
1157,2223,금화,False,7,39
1158,2331,반복수열,False,7,4899
1159,2358,평행선,False,7,559
1160,2417,정수 제곱근,False,7,1722
1161,2485,가로수,False,7,2242
1162,2491,수열,False,7,4388
1163,2567,색종이 - 2,False,7,2856
1164,2578,빙고,False,7,5458
1165,2670,연속부분최대곱,False,7,3276
1166,2677,에드삭 만들기,False,7,20
1167,2678,에드삭 데이터 디코딩하기,False,7,25
1168,2776,암기왕,False,7,4440
1169,2799,블라인드,False,7,939
1170,2811,상범이의 우울,False,7,104
1171,2839,설탕 배달,True,7,75284
1172,2840,행운의 바퀴,False,7,948
1173,2847,게임을 만든 동준이,False,7,4796
1174,2865,나는 위대한 슈퍼스타K,False,7,671
1175,2870,수학숙제,False,7,1732
1176,2936,채식주의자,False,7,120
1177,2949,45도,False,7,80
1178,2960,에라토스테네스의 체,False,7,10587
1179,2980,도로와 신호등,False,7,1220
1180,3018,캠프파이어,False,7,225
1181,3036,링,False,7,10454
1182,3048,개미,False,7,1404
1183,3097,산책 경로,False,7,76
1184,3100,국기 인식,False,7,66
1185,3152,예쁜 숫자,False,7,20
1186,3213,피자,False,7,320
1187,3231,카드놀이,False,7,142
1188,3254,김밥 21개,False,7,73
1189,3518,공백왕 빈-칸,False,7,78
1190,3986,좋은 단어,False,7,6462
1191,4134,다음 소수,False,7,715
1192,4396,지뢰 찾기,False,7,727
1193,4836,춤,False,7,64
1194,4839,소진법,False,7,49
1195,4921,나무 블록,False,7,237
1196,4949,균형잡힌 세상,False,7,23251
1197,5568,카드 놓기,False,7,2862
1198,5623,수열의 합,False,7,526
1199,5637,가장 긴 단어,False,7,565
1200,5766,할아버지는 유명해!,False,7,319
1201,5874,소를 찾아라,False,7,256
1202,5883,아이폰 9S,False,7,372
1203,7696,반복하지 않는 수,False,7,251
1204,8891,점 숫자,False,7,402
1205,8896,가위 바위 보,False,7,427
1206,8922,두찌 수열,False,7,218
1207,9012,괄호,False,7,51596
1208,9017,크로스 컨트리,False,7,125
1209,9215,신나는 분수 계산,False,7,55
1210,9242,폭탄 해체,False,7,164
1211,9290,틱택토 이기기,False,7,131
1212,9291,스도쿠 채점,False,7,420
1213,9322,철벽 보안 알고리즘,False,7,899
1214,9372,상근이의 여행,False,7,7575
1215,9414,프로그래밍 대회 전용 부지,False,7,221
1216,9417,최대 GCD,False,7,782
1217,9471,피사노 주기,False,7,861
1218,9536,여우는 어떻게 울지?,False,7,1321
1219,9575,행운의 수,False,7,419
1220,9613,GCD 합,False,7,10140
1221,9656,돌 게임 2,False,7,5718
1222,9693,시파르,False,7,222
1223,9715,면적 구하기,False,7,116
1224,10157,자리배정,False,7,3745
1225,10158,개미,False,7,3631
1226,10432,데이터 스트림의 섬,False,7,104
1227,10546,배부른 마라토너,False,7,1479
1228,10656,십자말풀이,False,7,194
1229,10773,제로,False,7,35376
1230,10774,저지,False,7,231
1231,10816,숫자 카드 2,False,7,26982
1232,10825,국영수,False,7,11797
1233,10828,스택,False,7,51048
1234,10845,큐,False,7,34659
1235,10866,덱,False,7,28637
1236,10994,별 찍기 - 19,False,7,2914
1237,11047,동전 0,False,7,45020
1238,11502,세 개의 소수 문제,False,7,1397
1239,11507,카드셋트,False,7,681
1240,11508,2+1 세일,False,7,2588
1241,11566,킥,False,7,98
1242,11582,치킨 TOP N,False,7,879
1243,11652,카드,False,7,7652
1244,11656,접미사 배열,False,7,11661
1245,11815,짝수? 홀수?,False,7,444
1246,11916,볼질,False,7,71
1247,11947,이런 반전이,False,7,628
1248,12755,수면 장애,False,7,411
1249,12782,비트 우정지수,False,7,771
1250,12788,제 2회 IUPC는 잘 개최될 수 있을까?,False,7,708
1251,12873,기념품,False,7,419
1252,12927,배수 스위치,False,7,542
1253,12971,숫자 놀이,False,7,163
1254,12981,공 포장하기,False,7,240
1255,13015,별 찍기 - 23,False,7,1836
1256,13116,30번,False,7,716
1257,13170,떨어진 수정,False,7,318
1258,13268,셔틀런,False,7,190
1259,13411,하늘에서 정의가 빗발친다!,False,7,397
1260,13413,오셀로 재배치,False,7,1513
1261,13567,로봇,False,7,889
1262,13699,점화식,False,7,2449
1263,13706,제곱근,False,7,991
1264,13900,순서쌍의 곱의 합,False,7,1776
1265,13923,오버워치 월드컵,False,7,22
1266,14244,트리 만들기,False,7,414
1267,14381,숫자세는 양 (Small),False,7,250
1268,14382,숫자세는 양 (Large),False,7,321
1269,14394,9-퍼즐,False,7,63
1270,14397,해변,False,7,127
1271,14402,야근,False,7,67
1272,14468,소가 길을 건너간 이유 2,False,7,793
1273,14469,소가 길을 건너간 이유 3,False,7,1787
1274,14495,피보나치 비스무리한 수열,False,7,1960
1275,14584,암호 해독,False,7,560
1276,14594,동방 프로젝트 (Small),False,7,601
1277,14602,소금과 후추 (Small),False,7,94
1278,14606,피자 (Small),False,7,1028
1279,14612,김식당,False,7,382
1280,14670,병약한 영정,False,7,280
1281,14680,효빈이의 과외,False,7,90
1282,14717,앉았다,False,7,290
1283,14911,궁합 쌍 찾기,False,7,254
1284,14936,엘리베이터 장난,False,7,142
1285,15489,파스칼 삼각형,False,7,1136
1286,15624,피보나치 수 7,False,7,1919
1287,15725,다항함수의 미분,False,7,457
1288,15736,청기 백기,False,7,498
1289,15788,밸런스 스톤,False,7,179
1290,15970,화살표 그리기,False,7,2142
1291,16131,기숙사 서바이벌 (Dormvival Games),False,7,74
1292,16162,가희와 3단 고음,False,7,400
1293,16173,점프왕 쩰리 (Small),False,7,1475
1294,16200,해커톤,False,7,170
1295,16237,이삿짐센터,False,7,161
1296,16439,치킨치킨치킨,False,7,678
1297,16488,피카츄가 낸 어려운 문제,False,7,294
1298,16499,동일한 단어 그룹화하기,False,7,496
1299,16677,악마 게임,False,7,215
1300,16738,초특가 숭놀자,False,7,25
1301,16951,블록 놀이,False,7,205
1302,16960,스위치와 램프,False,7,170
1303,17219,비밀번호 찾기,False,7,8290
1304,17254,키보드 이벤트,False,7,340
1305,17262,팬덤이 넘쳐흘러,False,7,614
1306,17266,어두운 굴다리,False,7,890
1307,17357,자동차가 차주 김표준의 편을 들면?,False,7,65
1308,17393,다이나믹 롤러,False,7,242
1309,17419,비트가 넘쳐흘러,False,7,510
1310,17504,제리와 톰 2,False,7,274
1311,18258,큐 2,False,7,16098
1312,19636,요요 시뮬레이션,False,7,179
1313,19844,단어 개수 세기,False,7,218
1314,19939,박 터뜨리기,False,7,2421
1315,20004,베스킨라빈스 31,False,7,360
1316,20125,쿠키의 신체 측정,False,7,364
1317,20363,당근 키우기,False,7,454
1318,20493,세상은 하나의 손수건,False,7,227
1319,20502,Gum색,False,7,70
1320,20548,칠리소스,False,7,158
1321,20551,Sort 마스터 배지훈의 후계자,False,7,729
1322,20937,떡국,False,7,438
1323,21554,마법의 돌 장난감,False,7,86
1324,21920,서로소 평균,False,7,385
1325,22351,수학은 체육과목 입니다 3,False,7,591
1326,22993,서든어택 3,False,7,464
1327,23038,박스 그림 문자,False,7,166
1328,23056,참가자 명단,False,7,260
1329,23301,스터디 시간 정하기 2,False,7,71
1330,23305,수강변경,False,7,275
1331,23826,와이파이,False,7,134
1332,23827,수열 (Easy),False,7,343
1333,23842,성냥개비,False,7,202
1334,24060,알고리즘 수업 - 병합 정렬 1,False,7,2994
1335,24061,알고리즘 수업 - 병합 정렬 2,False,7,105
1336,24313,알고리즘 수업 - 점근적 표기 1,False,7,499
1337,24314,알고리즘 수업 - 점근적 표기 2,False,7,93
1338,24315,알고리즘 수업 - 점근적 표기 3,False,7,87
1339,24417,알고리즘 수업 - 피보나치 수 2,False,7,299
1340,24431,유사 라임 게임,False,7,31
1341,24460,특별상이라도 받고 싶어,False,7,206
1342,24465,데뷔의 꿈,False,7,91
1343,25044,에어컨,False,7,146
1344,25167,이상한 아리의 채점,False,7,46
1345,25179,배스킨라빈스~N~귀엽고~깜찍하게~,False,7,231
1346,25184,동가수열 구하기,False,7,202
1347,25185,카드 뽑기,False,7,148
1348,25192,인사성 밝은 곰곰이,False,7,817
1349,25204,문자열 정렬,False,7,27
1350,25214,크림 파스타,False,7,357
1351,25287,순열 정렬,False,7,201
1352,25288,영어 시험,False,7,195
1353,25329,학생별 통화 요금 계산,False,7,57
1354,25338,바지 구매,False,7,107
1355,25344,행성 정렬,False,7,199
1356,25379,피하자,False,7,428
1357,25426,일차함수들,False,7,254
1358,25550,택배 색칠,False,7,65
1359,25632,소수 부르기 게임,False,7,179
1360,25706,자전거 묘기,False,7,184
1361,25943,양팔저울,False,7,161
1362,25955,"APC는 쉬운 난이도 순일까, 아닐까?",False,7,204
1363,25972,도미노 무너트리기,False,7,156
1364,26043,식당 메뉴,False,7,44
1365,26069,붙임성 좋은 총총이,False,7,512
1366,26070,곰곰이와 학식,False,7,311
1367,26083,유통기한,False,7,90
1368,26099,설탕 배달 2,False,7,74
1369,26123,외계 침략자 윤이,False,7,124
1370,26168,배열 전체 탐색하기,False,7,55
1371,26596,황금 칵테일,False,7,127
1372,27376,참살이길,False,7,53
1373,27436,벌집 2,False,7,21
1374,27444,팝스타뮤직게이트,False,7,9
1375,27535,제주 초콜릿 지키기,False,7,19
1376,1002,터렛,True,8,31517
1377,1003,피보나치 함수,False,8,42207
1378,1004,어린 왕자,False,8,12767
1379,1021,회전하는 큐,False,8,16191
1380,1063,킹,False,8,3567
1381,1072,게임,False,8,6055
1382,1166,선물,False,8,627
1383,1213,팰린드롬 만들기,False,8,5544
1384,1270,전쟁 - 땅따먹기,False,8,400
1385,1291,이면수와 임현수,False,8,122
1386,1347,미로 만들기,False,8,1178
1387,1366,기타 코드,False,8,5
1388,1404,토너먼트 승자,False,8,81
1389,1431,시리얼 번호,False,8,5296
1390,1448,삼각형 만들기,False,8,1900
1391,1449,수리공 항승,False,8,6650
1392,1463,1로 만들기,False,8,51972
1393,1485,정사각형,False,8,1475
1394,1515,수 이어 쓰기,False,8,336
1395,1560,비숍,False,8,289
1396,1569,정사각형으로 가리기,False,8,52
1397,1606,침투 계획 세우기,False,8,96
1398,1614,영식이의 손가락,False,8,814
1399,1735,분수 합,False,8,6484
1400,1783,병든 나이트,False,8,4753
1401,1788,피보나치 수의 확장,False,8,2323
1402,1862,미터계,False,8,106
1403,1904,01타일,False,8,20882
1404,1913,달팽이,False,8,4235
1405,1929,소수 구하기,False,8,45869
1406,1935,후위 표기식2,False,8,7326
1407,1951,활자,False,8,280
1408,1966,프린터 큐,False,8,26511
1409,1972,놀라운 문자열,False,8,670
1410,2012,등수 매기기,False,8,3085
1411,2082,시계,False,8,189
1412,2089,-2진수,False,8,3681
1413,2103,직교다각형 복원,False,8,190
1414,2108,통계학,False,8,24211
1415,2121,넷이 놀기,False,8,213
1416,2134,창고 이전,False,8,34
1417,2149,암호 해독,False,8,255
1418,2193,이친수,False,8,26263
1419,2200,계산기,False,8,128
1420,2236,칩 만들기,False,8,33
1421,2312,수 복원하기,False,8,2164
1422,2346,풍선 터뜨리기,False,8,4366
1423,2371,파일 구별하기,False,8,54
1424,2407,조합,False,8,9318
1425,2428,표절,False,8,506
1426,2503,숫자 야구,False,8,5486
1427,2512,예산,False,8,10964
1428,2548,대표 자연수,False,8,1805
1429,2559,수열,False,8,9639
1430,2579,계단 오르기,False,8,36940
1431,2594,놀이공원,False,8,495
1432,2597,줄자접기,False,8,303
1433,2599,짝 정하기,False,8,199
1434,2606,바이러스,False,8,41499
1435,2607,비슷한 단어,False,8,2346
1436,2621,카드게임,False,8,2073
1437,2659,십자카드 문제,False,8,1621
1438,2757,엑셀,False,8,224
1439,2817,ALPS식 투표,False,8,142
1440,2852,NBA 농구,False,8,1333
1441,2859,별 관찰,False,8,56
1442,2910,빈도 정렬,False,8,2410
1443,2986,파스칼,False,8,903
1444,2992,크면서 작은 수,False,8,1162
1445,3024,마라톤 틱택토,False,8,262
1446,3063,게시판,False,8,188
1447,3077,임진왜란,False,8,446
1448,3098,소셜네트워크,False,8,165
1449,3129,상범이의 은밀한 메세지,False,8,24
1450,3182,한동이는 공부가 하기 싫어!,False,8,375
1451,3258,컴포트,False,8,123
1452,3273,두 수의 합,False,8,8750
1453,3474,교수가 된 현우,False,8,1524
1454,3684,어려운 문제,False,8,95
1455,3925,암호화의 취약점 찾기,False,8,24
1456,3991,한번 쏘면 멈출 수 없어,False,8,207
1457,4159,알래스카,False,8,195
1458,4312,3의 제곱,False,8,127
1459,4626,가글,False,8,20
1460,4779,칸토어 집합,False,8,893
1461,4900,7 더하기,False,8,212
1462,5179,우승자는 누구?,False,8,81
1463,5393,콜라츠,False,8,104
1464,5545,최고의 피자,False,8,1170
1465,5587,카드 캡터 상근이,False,8,145
1466,5600,품질검사,False,8,175
1467,5911,선물,False,8,185
1468,6219,소수의 자격,False,8,594
1469,6527,빙고라니!,False,8,8
1470,6571,피보나치 수의 개수,False,8,391
1471,6580,쿼드 트리,False,8,52
1472,6591,이항 쇼다운,False,8,1357
1473,6600,원의 둘레,False,8,189
1474,6615,콜라츠 추측,False,8,77
1475,6616,문자열 암호화,False,8,89
1476,6986,절사평균,False,8,1034
1477,7345,다항식의 나머지 연산,False,8,37
1478,7347,플립과 시프트,False,8,86
1479,7348,테이블 옮기기,False,8,110
1480,7546,소수의 주기,False,8,9
1481,7774,콘센트,False,8,87
1482,7795,먹을 것인가 먹힐 것인가,False,8,3356
1483,8394,악수,False,8,1483
1484,8911,거북이,False,8,1616
1485,9048,수위 아저씨의 고민,False,8,28
1486,9095,"1, 2, 3 더하기",False,8,43154
1487,9239,스티브 잡숭,False,8,49
1488,9272,상근이의 아이디어,False,8,76
1489,9342,염색체,False,8,781
1490,9375,패션왕 신해빈,False,8,13272
1491,9440,숫자 더하기,False,8,444
1492,9461,파도반 수열,False,8,29482
1493,9547,대통령 선거,False,8,120
1494,9555,대회 장소 준비,False,8,43
1495,9627,문장,False,8,99
1496,9657,돌 게임 3,False,8,3194
1497,9659,돌 게임 5,False,8,2571
1498,9711,피보나치,False,8,587
1499,9742,순열,False,8,611
1500,9996,한국이 그리울 땐 서버에 접속하지,False,8,2811
1501,10025,게으른 백곰,False,8,1081
1502,10407,2 타워,False,8,172
1503,10451,순열 사이클,False,8,7653
1504,10655,마라톤 1,False,8,831
1505,10837,동전 게임,False,8,1505
1506,10972,다음 순열,False,8,7704
1507,10973,이전 순열,False,8,5983
1508,10974,모든 순열,False,8,11732
1509,11101,꿍의 여친 만들기,False,8,70
1510,11332,시간초과,False,8,788
1511,11387,님 무기가 좀 나쁘시네여,False,8,122
1512,11441,합 구하기,False,8,3504
1513,11478,서로 다른 부분 문자열의 개수,False,8,7261
1514,11561,징검다리,False,8,539
1515,11659,구간 합 구하기 4,False,8,21265
1516,11663,선분 위의 점,False,8,513
1517,11726,2×n 타일링,False,8,38262
1518,11727,2×n 타일링 2,False,8,28193
1519,11747,수열,False,8,133
1520,11811,데스스타,False,8,332
1521,11895,속이기,False,8,115
1522,11899,괄호 끼워넣기,False,8,1245
1523,12739,돌림판 (Small),False,8,94
1524,12779,상품 is 뭔들,False,8,226
1525,12789,도키도키 간식드리미,False,8,1554
1526,12845,모두의 마블,False,8,849
1527,12847,꿀 아르바이트,False,8,975
1528,12910,사탕 나눠주기,False,8,91
1529,12933,오리,False,8,634
1530,13183,창문,False,8,60
1531,13251,조약돌 꺼내기,False,8,1128
1532,13305,주유소,False,8,14434
1533,13414,수강신청,False,8,1970
1534,13417,카드 문자열,False,8,1456
1535,13702,이상한 술집,False,8,765
1536,13915,현수의 열기구 교실,False,8,192
1537,14223,작은 정사각형 1,False,8,26
1538,14235,크리스마스 선물,False,8,1089
1539,14241,슬라임 합치기,False,8,942
1540,14246,K보다 큰 구간,False,8,243
1541,14425,문자열 집합,False,8,11776
1542,14494,다이나믹이 뭐예요?,False,8,1379
1543,14501,퇴사,False,8,24934
1544,14607,피자 (Large),False,8,493
1545,14919,분포표 만들기,False,8,230
1546,15353,큰 수 A+B (2),False,8,2004
1547,15595,정답 비율 계산하기,False,8,195
1548,15649,N과 M (1),False,8,33064
1549,15650,N과 M (2),False,8,30220
1550,15651,N과 M (3),False,8,25789
1551,15652,N과 M (4),False,8,25567
1552,15654,N과 M (5),False,8,14691
1553,15655,N과 M (6),False,8,10679
1554,15656,N과 M (7),False,8,9934
1555,15657,N과 M (8),False,8,12157
1556,15728,에리 - 카드,False,8,251
1557,15735,삼각,False,8,207
1558,15815,천재 수학자 성필,False,8,659
1559,15821,낚이고 낚아라,False,8,212
1560,15886,내 선물을 받아줘 2,False,8,539
1561,15889,호 안에 수류탄이야!!,False,8,352
1562,15975,화살표 그리기,False,8,1294
1563,15996,팩토리얼 나누기,False,8,309
1564,16114,화살표 연산자,False,8,288
1565,16165,걸그룹 마스터 준석이,False,8,1651
1566,16463,13일의 금요일,False,8,305
1567,16471,작은 수 내기,False,8,310
1568,16502,그녀를 찾아서,False,8,113
1569,16505,별,False,8,514
1570,16508,전공책,False,8,315
1571,16567,바이너리 왕국,False,8,273
1572,16922,로마 숫자 만들기,False,8,2013
1573,16937,두 스티커,False,8,874
1574,16955,"오목, 이길 수 있을까?",False,8,262
1575,16956,늑대와 양,False,8,1928
1576,16967,배열 복원하기,False,8,1046
1577,17124,두 개의 배열,False,8,233
1578,17128,소가 정보섬에 올라온 이유,False,8,331
1579,17175,피보나치는 지겨웡~,False,8,1272
1580,17204,죽음의 게임,False,8,739
1581,17212,달나라 토끼를 위한 구매대금 지불 도우미,False,8,864
1582,17252,삼삼한 수,False,8,350
1583,17300,패턴,False,8,378
1584,17390,이건 꼭 풀어야 해!,False,8,1027
1585,17413,단어 뒤집기 2,False,8,9503
1586,17451,평행 우주,False,8,379
1587,17479,정식당,False,8,265
1588,17484,진우의 달 여행 (Small),False,8,429
1589,17499,수열과 시프트 쿼리,False,8,296
1590,17952,과제는 끝나지 않아!,False,8,1135
1591,18115,카드 놓기,False,8,1019
1592,18124,치삼이의 종이 자르기,False,8,56
1593,18310,안테나,False,8,3581
1594,18429,근손실,False,8,1646
1595,18917,수열과 쿼리 38,False,8,715
1596,19599,이진 삼진 탐색 놀이 1,False,8,42
1597,19637,IF문 좀 대신 써줘,False,8,1055
1598,19941,햄버거 분배,False,8,2573
1599,19948,음유시인 영재,False,8,204
1600,19949,영재의 시험,False,8,452
1601,20115,에너지 드링크,False,8,1215
1602,20116,상자의 균형,False,8,247
1603,20126,교수님의 기말고사,False,8,213
1604,20186,수 고르기,False,8,815
1605,20291,파일 정리,False,8,2183
1606,20300,서강근육맨,False,8,962
1607,20301,반전 요세푸스,False,8,795
1608,20309,트리플 소트,False,8,377
1609,20310,타노스,False,8,497
1610,20365,블로그2,False,8,941
1611,20914,QWERTY 자판,False,8,27
1612,20920,영단어 암기는 괴로워,False,8,984
1613,21316,스피카,False,8,289
1614,21735,눈덩이 굴리기,False,8,426
1615,21919,소수 최소 공배수,False,8,575
1616,21921,블로그,False,8,1469
1617,21967,세워라 반석 위에,False,8,144
1618,21968,선린의 터를,False,8,196
1619,21979,16진수 쪼개기,False,8,9
1620,22232,가희와 파일 탐색기,False,8,164
1621,22858,원상 복구 (small),False,8,266
1622,23252,블록,False,8,133
1623,23330,거리의 합 2,False,8,74
1624,23351,물 주기,False,8,287
1625,23814,아 저는 볶음밥이요,False,8,176
1626,24393,조커 찾기,False,8,131
1627,24418,알고리즘 수업 - 행렬 경로 문제 1,False,8,108
1628,24419,알고리즘 수업 - 행렬 경로 문제 2,False,8,74
1629,24468,충돌의 수,False,8,60
1630,24516,잘 알려진 수열 구하기,False,8,226
1631,24725,엠비티아이,False,8,307
1632,24938,키트 분배하기,False,8,80
1633,25045,비즈마켓,False,8,241
1634,25180,썸 팰린드롬,False,8,205
1635,25239,가희와 카오스 파풀라투스,False,8,167
1636,25327,다중 항목 선호도 조사 (Large),False,8,51
1637,25370,카드 숫자 곱의 경우의 수,False,8,76
1638,25418,정수 a를 k로 만들기,False,8,455
1639,25487,단순한 문제 (Large),False,8,290
1640,25562,차의 개수,False,8,183
1641,25709,1 빼기,False,8,158
1642,25945,컨테이너 재배치,False,8,154
1643,26090,완전한 수열,False,8,121
1644,26169,세 번 이내에 사과를 먹자,False,8,78
1645,26170,사과 빨리 먹기,False,8,49
1646,26215,눈 치우기,False,8,663
1647,26258,다중 일차 함수,False,8,40
1648,26267,은?행 털!자 1,False,8,122
1649,27165,모든 곳을 안전하게,False,8,245
1650,27446,랩실에서 잘 자요,False,8,167
1651,27495,만다라트 만들기,False,8,145
1652,27496,발머의 피크 이론,False,8,210
1653,27514,1차원 2048,False,8,176
1654,27649,토크나이저,False,8,122
1655,1012,유기농 배추,False,9,37141
1656,1024,수열의 합,False,9,4232
1657,1058,친구,False,9,3057
1658,1124,언더프라임,False,9,1220
1659,1138,한 줄로 서기,False,9,5047
1660,1141,접두사,False,9,858
1661,1182,부분수열의 합,False,9,19203
1662,1183,약속,False,9,319
1663,1198,삼각형으로 자르기,False,9,402
1664,1206,사람의 수,False,9,131
1665,1254,팰린드롬 만들기,False,9,2925
1666,1260,DFS와 BFS,False,9,49474
1667,1326,폴짝폴짝,False,9,716
1668,1406,에디터,False,9,16761
1669,1411,비슷한 단어,False,9,508
1670,1421,나무꾼 이다솜,False,9,289
1671,1455,뒤집기 II,False,9,306
1672,1497,기타콘서트,False,9,251
1673,1500,최대 곱,False,9,1229
1674,1503,세 수 고르기,False,9,203
1675,1535,안녕,False,9,2972
1676,1541,잃어버린 괄호,False,9,26486
1677,1564,팩토리얼5,False,9,875
1678,1654,랜선 자르기,False,9,25200
1679,1699,제곱수의 합,False,9,14746
1680,1706,크로스워드,False,9,449
1681,1709,타일 위의 원,False,9,61
1682,1780,종이의 개수,False,9,16448
1683,1793,타일링,False,9,1867
1684,1874,스택 수열,False,9,30891
1685,1900,레슬러,False,9,140
1686,1912,연속합,False,9,30701
1687,1927,최소 힙,False,9,22018
1688,1965,상자넣기,False,9,7193
1689,1986,체스,False,9,582
1690,2004,조합 0의 개수,False,9,10903
1691,2063,철사 연결,False,9,34
1692,2072,오목,False,9,402
1693,2075,N번째 큰 수,False,9,5951
1694,2078,무한이진트리,False,9,524
1695,2117,원형 댄스,False,9,50
1696,2210,숫자판 점프,False,9,4347
1697,2232,지뢰,False,9,230
1698,2257,화학식량,False,9,750
1699,2304,창고 다각형,False,9,3883
1700,2477,참외밭,False,9,7431
1701,2509,쉬운 매췽,False,9,7
1702,2553,마지막 팩토리얼 수,False,9,1040
1703,2630,색종이 만들기,False,9,17438
1704,2641,다각형그리기,False,9,565
1705,2644,촌수계산,False,9,14508
1706,2676,라스칼 삼각형,False,9,285
1707,2685,님비합,False,9,79
1708,2697,다음수 구하기,False,9,480
1709,2713,규현이의 사랑을 담은 문자메시지,False,9,71
1710,2725,보이는 점의 개수,False,9,1099
1711,2777,숫자 놀이,False,9,295
1712,2784,가로 세로 퍼즐,False,9,350
1713,2785,체인,False,9,452
1714,2805,나무 자르기,False,9,27241
1715,2823,유턴 싫어,False,9,733
1716,2872,우리집엔 도서관이 있어,False,9,810
1717,2876,그래픽스 퀴즈,False,9,287
1718,2885,초콜릿 식사,False,9,567
1719,2932,표 회전,False,9,33
1720,2942,퍼거슨과 사과,False,9,1039
1721,2943,토끼,False,9,31
1722,2961,도영이가 만든 맛있는 음식,False,9,4191
1723,3005,크로스워드 퍼즐 쳐다보기,False,9,492
1724,3010,페그,False,9,108
1725,3042,트리플렛,False,9,180
1726,3061,사다리,False,9,255
1727,3085,사탕 게임,False,9,8372
1728,3088,화분 부수기,False,9,169
1729,3155,터널,False,9,17
1730,3186,소변기,False,9,128
1731,3216,다운로드,False,9,126
1732,3407,맹세,False,9,158
1733,3541,상근타워,False,9,87
1734,3923,저울,False,9,17
1735,3944,나머지 계산,False,9,357
1736,3961,터치스크린 키보드,False,9,60
1737,3976,역습,False,9,111
1738,3987,보이저 1호,False,9,547
1739,4030,포켓볼,False,9,134
1740,4097,수익,False,9,467
1741,4105,유클리드,False,9,46
1742,4320,완전 P제곱수,False,9,79
1743,4358,생태학,False,9,3492
1744,4374,지프의 법칙,False,9,23
1745,4454,상근이의 여자친구,False,9,34
1746,4600,정글의 법칙,False,9,16
1747,4848,집합 숫자 표기법,False,9,125
1748,4929,수열 걷기,False,9,142
1749,4948,베르트랑 공준,False,9,28708
1750,4963,섬의 개수,False,9,20114
1751,5002,도어맨,False,9,407
1752,5177,출력 형식이 잘못되었습니다,False,9,247
1753,5212,지구 온난화,False,9,1507
1754,5389,제곱근 작도,False,9,76
1755,5397,키로거,False,9,8559
1756,5464,주차장,False,9,383
1757,5567,결혼식,False,9,5413
1758,5619,세 번째,False,9,181
1759,6236,용돈 관리,False,9,2634
1760,6487,두 직선의 교차 여부,False,9,181
1761,6576,쿼드 트리,False,9,63
1762,6603,로또,False,9,18986
1763,6884,소수 부분 수열,False,9,127
1764,7481,ATM놀이,False,9,62
1765,7507,올림픽 게임,False,9,172
1766,8973,수학 공책,False,9,16
1767,8989,시계,False,9,92
1768,9020,골드바흐의 추측,False,9,25342
1769,9079,동전 게임,False,9,301
1770,9184,신나는 함수 실행,False,9,11545
1771,9273,정제헌을 팔자!,False,9,68
1772,9335,소셜 광고,False,9,88
1773,9367,관리 난항,False,9,108
1774,9518,로마 카톨릭 미사,False,9,367
1775,9658,돌 게임 4,False,9,2148
1776,9753,짝 곱,False,9,279
1777,10252,그리드 그래프,False,9,594
1778,10424,알고리즘 기말고사,False,9,235
1779,10434,행복한 소수,False,9,347
1780,10733,III교신자 1,False,9,14
1781,10799,쇠막대기,False,9,19324
1782,10819,차이를 최대로,False,9,12375
1783,10859,뒤집어진 소수,False,9,320
1784,10971,외판원 순회 2,False,9,9564
1785,10997,별 찍기 - 22,False,9,1233
1786,11048,이동하기,False,9,11649
1787,11051,이항 계수 2,False,9,15515
1788,11053,가장 긴 증가하는 부분 수열,False,9,33829
1789,11055,가장 큰 증가 부분 수열,False,9,15149
1790,11060,점프 점프,False,9,4982
1791,11123,양 한마리... 양 두마리...,False,9,1084
1792,11279,최대 힙,False,9,21084
1793,11501,주식,False,9,3296
1794,11568,민균이의 계략,False,9,1405
1795,11579,초차원전쟁 이나,False,9,40
1796,11722,가장 긴 감소하는 부분 수열,False,9,14105
1797,11724,연결 요소의 개수,False,9,27452
1798,11725,트리의 부모 찾기,False,9,17501
1799,11867,박스 나누기 게임,False,9,307
1800,12021,보물 찾기,False,9,215
1801,12841,정보대 등산,False,9,247
1802,12842,튀김 소보루,False,9,232
1803,12867,N차원 여행,False,9,80
1804,12891,DNA 비밀번호,False,9,2082
1805,12985,비밀 회선,False,9,10
1806,12993,이동3,False,9,104
1807,13022,늑대와 올바른 단어,False,9,346
1808,13270,피보나치 치킨,False,9,195
1809,13412,서로소 쌍,False,9,320
1810,13565,침투,False,9,2126
1811,13901,로봇,False,9,508
1812,13908,비밀번호,False,9,514
1813,14231,박스 포장,False,9,106
1814,14247,나무 자르기,False,9,478
1815,14248,점프 점프,False,9,694
1816,14281,볼록 수열,False,9,18
1817,14400,편의점 2,False,9,295
1818,14430,자원 캐기,False,9,1188
1819,14465,소가 길을 건너간 이유 5,False,9,1217
